 0.0000143, 1.7896357, 1.8032456, 2.1250189, 2.3569897, 2.5785831, 3.2601531, 3.2693253, 3.3624113, 3.5938408, 3.6662896, 3.6858100, 4.0253921, 4.1929929, 4.2631439
 0.0000121, 1.6578614, 1.8159571, 2.0849701, 2.1250189, 3.0916178, 3.3036811, 3.4456059, 3.4790808, 3.6787773, 3.7861723, 4.0453680, 4.3010696, 4.8141655, 4.9856706
 0.0000143, 1.6578614, 1.7692938, 2.1777283, 2.2894988, 2.6322241, 3.3624113, 3.7718700, 4.0843609, 4.1792711, 4.3442964, 4.3992163, 4.7448192, 4.9024591, 5.0483965
 0.0000121, 1.4912762, 2.1777283, 2.3021300, 2.8199111, 2.9221917, 3.4790808, 3.9342718, 4.3131308, 4.3185642, 4.4774991, 4.4948529, 4.5195674, 4.8971619, 4.9274624
 0.0000153, 1.6688309, 2.2705942, 2.3021300, 2.6969601, 3.0030494, 3.4147172, 3.9899608, 4.3442964, 4.3802736, 4.4629587, 4.7098091, 5.0113965, 5.0885944, 5.3902333
 0.0000121, 1.6717039, 2.2705942, 2.4252009, 2.7000354, 2.7140730, 3.2826501, 3.6964164, 3.7240161, 3.9554511, 4.1357459, 4.3185642, 4.5731485, 4.7722519, 4.8169801
 0.0000132, 1.7529964, 1.8713631, 2.4252009, 2.5743738, 2.9787245, 3.1667954, 3.2611815, 3.3400294, 3.4848386, 3.9064296, 3.9975997, 4.0289817, 4.0694955, 4.2919339
 0.0000153, 1.6968192, 1.7205229, 1.8713631, 2.1343371, 2.4716788, 2.9356587, 3.0407225, 3.1514600, 3.2115401, 3.6129895, 3.7819176, 3.9554511, 4.2200704, 4.3867073
 0.0000121, 1.5083108, 1.5446355, 1.6968192, 1.8731260, 2.2325328, 2.9729785, 2.9826672, 3.1667954, 3.3602972, 3.4430953, 4.3456987, 4.4259474, 4.4528880, 4.8236693
 0.0000132, 1.4041000, 1.5446355, 2.2051068, 2.8700513, 2.9356587, 3.2301855, 3.3572451, 4.0195021, 4.0289817, 4.0957416, 4.3522520, 4.6115179, 4.8170521, 5.1998733
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000121, 1.4274804, 1.7473970, 1.8080372, 1.9109692, 2.7143691, 2.8171081, 2.8513511, 3.0186268, 3.6833950, 4.1748773, 4.1921953, 4.2175346, 4.5014316, 4.5870363
 0.0000121, 1.4274804, 1.5405520, 1.6075452, 1.8178284, 2.2619681, 2.6010571, 2.6136759, 2.7828221, 3.1321569, 3.5183227, 3.7135562, 4.2057824, 4.6163186, 4.7445232
 0.0000121, 1.6075452, 1.7310699, 2.0854020, 2.1724874, 2.6017120, 2.6337420, 2.8171081, 2.8343068, 3.0175977, 3.2930682, 3.5147253, 3.6304676, 3.8501682, 3.8967029
 0.0000132, 1.7310699, 2.1557587, 2.4243349, 2.8136989, 2.8666522, 2.9350798, 3.1321569, 3.1324102, 3.4550115, 3.6282083, 3.9836304, 4.0289072, 4.1584364, 4.1921953
 0.0000121, 2.1557587, 2.2042683, 2.6499810, 2.7849779, 2.9072151, 3.4303505, 3.5435720, 3.6304676, 3.8336406, 4.3168730, 4.4241157, 4.5378729, 4.6380816, 4.7445232
 0.0000121, 2.2042683, 2.3838001, 2.4829825, 2.9738353, 2.9923400, 3.5273074, 3.5912249, 3.6792116, 3.8311230, 4.0289072, 4.3693245, 4.4820308, 4.5501984, 4.7509475
 0.0000121, 2.0325589, 2.4829825, 2.5550925, 2.6033249, 3.0741662, 3.2894674, 3.3615472, 3.3861637, 3.6154808, 3.7419781, 4.0867956, 4.1761823, 4.2330956, 4.3024066
 0.0000121, 1.9430128, 1.9763607, 2.1677179, 2.5550925, 2.8654503, 3.2033262, 3.5264701, 3.5833363, 3.6125062, 3.6534784, 3.9217732, 4.1264757, 4.4780578, 4.5237601
 0.0000121, 1.9763607, 2.3263063, 2.3268009, 2.5911957, 2.8875421, 3.2024367, 3.5475908, 4.1761823, 4.2874123, 4.4035663, 4.5698791, 4.5929184, 4.6441249, 4.6885827
 0.0000121, 2.3263063, 2.3600623, 2.8012335, 2.8165758, 2.8953417, 2.9656872, 3.2806391, 3.9217732, 4.3388016, 4.6283574, 4.9316937, 5.0631103, 5.1987601, 5.2553502
 0.0000132, 2.3010859, 2.3707808, 2.7119927, 2.9656872, 3.0815737, 3.1708196, 3.7760826, 3.9581419, 4.7555873, 4.8892140, 5.0277937, 5.1090517, 5.2336984, 5.2489139
 0.0000121, 1.8784554, 2.3131801, 2.5506089, 2.7587125, 2.8107826, 2.8575345, 3.0815737, 4.1421619, 4.3228454, 4.3808328, 4.5898916, 4.6410343, 4.7814858, 4.8736543
 0.0000132, 1.6801482, 2.0486340, 2.2515536, 2.3131801, 2.6155283, 2.7628249, 2.7924536, 3.7746005, 3.7763747, 3.9274044, 4.0515537, 4.1543823, 4.3807985, 4.6659949
 0.0000132, 1.6736479, 1.8337120, 2.0857135, 2.2515536, 2.5534298, 2.6513968, 2.7628972, 3.0821086, 3.3556675, 3.5938416, 3.8569680, 3.8597919, 3.9087719, 4.3172336
 0.0000143, 1.8410322, 1.8451839, 1.9549921, 2.0857135, 2.2712323, 2.3918180, 2.6664018, 2.7155286, 3.0204950, 3.0301652, 3.1099990, 3.1616294, 3.2283267, 3.4788352
 0.0000132, 1.5468675, 1.6394191, 1.8936201, 1.9549921, 1.9760815, 2.3679740, 2.7678512, 2.7956562, 3.0288763, 3.0501293, 3.2410330, 3.4584383, 3.6984319, 3.7442331
 0.0000143, 1.4605133, 1.5468675, 1.7284384, 2.0083568, 2.2623651, 2.3350794, 2.4961966, 2.6564257, 2.8901032, 3.0204950, 3.2515375, 3.3251605, 3.5336799, 3.5486058
 0.0000143, 1.4858327, 1.5042935, 2.0083568, 2.3837363, 2.3873835, 2.4880922, 2.7855346, 2.8396127, 2.8522099, 3.2410330, 3.3579458, 3.4609677, 3.5638455, 3.5937032
 0.0000132, 1.4211265, 1.4671395, 2.3250590, 2.4880922, 2.6570465, 2.7137975, 2.7494183, 2.7981234, 3.1170331, 3.5882160, 3.6148570, 4.2122912, 4.2541507, 4.2688164
 0.0000121, 1.4384723, 1.5964954, 2.0868389, 2.3250590, 2.3791379, 2.5017203, 2.6803163, 2.8133434, 3.1282588, 3.2300464, 3.5335956, 3.6019154, 3.7892214, 3.8169631
 0.0000143, 1.4769552, 1.7098544, 1.7716940, 1.9941910, 2.0868389, 2.4481213, 2.5785831, 2.5926631, 3.0766372, 3.1210079, 3.2739871, 3.4138396, 3.7948514, 3.9084264
 0.0000143, 1.6432588, 1.7716940, 1.7896357, 2.1698849, 2.3239406, 2.5034566, 2.5161276, 3.0916178, 3.3534753, 3.4562411, 3.5569358, 3.6019154, 3.8257545, 3.8846108
 0.0000132, 1.6322378, 1.8159571, 2.1268061, 2.1698849, 2.3569897, 2.5251138, 2.6322241, 3.0819315, 3.3088965, 3.4138396, 3.4511011, 3.9342718, 3.9697472, 4.0594692
 0.0000132, 1.6322378, 1.7692938, 2.0849701, 2.1222624, 2.2457962, 2.8199111, 2.8607523, 3.2601531, 3.3534753, 4.0392931, 4.0999390, 4.2254581, 4.3251007, 4.5172898
 0.0000132, 1.4912762, 2.1222624, 2.2894988, 2.8303895, 3.0030494, 3.3036811, 3.3088965, 3.4105119, 4.0897675, 4.1484084, 4.2631439, 4.4492014, 4.5399448, 4.7810747
 0.0000132, 1.6688309, 2.0948500, 2.1736833, 2.7140730, 2.8303895, 2.9221917, 3.0421035, 4.0798030, 4.1023406, 4.3805128, 4.6297414, 4.6721936, 4.7448192, 4.8366202
 0.0000143, 1.6717039, 1.9752472, 2.0948500, 2.2182427, 2.5685217, 2.6969601, 2.7522543, 2.9787245, 3.8386979, 3.9086182, 3.9126981, 3.9740795, 4.2200704, 4.2514128
 0.0000143, 1.7529964, 1.8539966, 1.9598983, 2.2182427, 2.3750583, 2.4716788, 2.7000354, 2.8000718, 2.9568564, 3.0541446, 3.3602972, 3.5853025, 3.6271075, 3.6881028
 0.0000143, 1.4925812, 1.7205229, 1.7212496, 1.9261348, 1.9598983, 2.2325328, 2.5743738, 2.7234911, 2.8185991, 2.8435364, 3.2301855, 3.3282437, 3.4979695, 3.7682086
 0.0000132, 1.4925812, 1.5083108, 1.5192106, 1.8727506, 2.1343371, 2.1808474, 2.2051068, 2.5353693, 2.9568564, 3.3400294, 3.6222645, 3.6806241, 3.7419904, 4.1692186
 0.0000132, 1.4041000, 1.5192106, 1.7176436, 1.8731260, 2.3569050, 2.7234911, 3.0407225, 3.2733325, 3.4339776, 3.7442232, 3.7619679, 4.0694955, 4.3215388, 4.5200659
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000132, 1.6653530, 1.9779535, 2.6520939, 3.0336455, 3.4499425, 3.7004735, 3.7388900, 3.7448773, 3.8045634, 3.9015251, 4.0607998, 4.0796572, 4.1395534, 4.3312358
 0.0000132, 1.6653530, 1.8474310, 2.2188509, 2.3912966, 2.4821156, 3.0599174, 3.1296812, 3.1326346, 3.3568289, 3.5421037, 3.7265809, 3.7654480, 3.7965101, 4.1587737
 0.0000143, 2.0758125, 2.0951837, 2.3912966, 2.4986593, 3.2492771, 3.2798773, 3.2806558, 3.3018330, 3.3048591, 3.7004735, 3.7184002, 3.7839534, 3.9704401, 4.0506785
 0.0000132, 2.1042093, 2.1102381, 2.6708230, 3.0186268, 3.3048591, 3.5074198, 3.5174990, 3.7668428, 3.8437357, 4.2057824, 4.3563733, 4.3850087, 4.4017032, 4.5112299
 0.0000132, 1.9109692, 1.9635166, 2.1102381, 2.6010571, 2.8918159, 3.1262437, 3.2509835, 3.3158708, 3.5147253, 3.7899593, 4.0548241, 4.2142948, 4.5259258, 4.6925999
 0.0000143, 1.9635166, 1.9944417, 2.7828221, 2.8343068, 2.8513511, 3.1102237, 3.1109967, 3.6225126, 3.6282083, 3.7080186, 3.7668428, 3.7948917, 3.8044175, 3.9589141
 0.0000132, 1.9944417, 2.0729207, 2.8251737, 2.8666522, 3.0175977, 3.1316605, 3.6530546, 3.7135562, 3.7899593, 3.8336406, 4.0764573, 4.1748773, 4.1838381, 4.5957159
 0.0000132, 2.0729207, 2.3511061, 2.6499810, 2.8642276, 2.9350798, 3.1086004, 3.6792116, 3.8044175, 3.8967029, 3.9481513, 4.3659466, 4.5804250, 4.5990107, 4.7160039
 0.0000132, 2.3511061, 2.3838001, 2.4154088, 2.4423752, 2.8277720, 2.9072151, 3.3861637, 3.8210847, 4.0764573, 4.1584364, 4.1823181, 4.3726641, 4.3915475, 4.4856886
 0.0000093, 2.0325589, 2.2541284, 2.2846880, 2.3549521, 2.4154088, 2.9923400, 3.1203037, 3.4524045, 3.5264701, 3.8575890, 4.0455887, 4.2215034, 4.2873413, 4.3669198
 0.0000132, 1.5234508, 2.0404165, 2.1677179, 2.2170483, 2.2846880, 2.6033249, 3.2346877, 3.3258085, 3.5475908, 3.5955533, 4.4054401, 4.4856886, 4.4894987, 4.5501984
 0.0000121, 1.5234508, 1.9430128, 2.2388610, 2.3963738, 2.5911957, 2.8016791, 3.0224659, 3.3615472, 3.4524045, 4.3134329, 4.3388016, 4.5806115, 4.5814401, 4.7879745
 0.0000143, 2.2388610, 2.3268009, 2.6974422, 2.8012335, 2.8654503, 3.0225658, 3.2346877, 3.3642977, 3.3996025, 3.6140977, 4.0124686, 4.2330956, 4.3634849, 4.3669198
 0.0000108, 2.7119927, 2.7882961, 2.8953417, 3.0225658, 3.2037784, 3.3176661, 4.1372102, 4.2788196, 4.2874123, 4.3439959, 4.3642986, 4.6157782, 4.7215346, 4.7814858
 0.0000132, 2.4580271, 2.5506089, 2.7466901, 2.8254736, 3.1708196, 3.2037784, 3.7746005, 4.1291037, 4.1881727, 4.2151866, 4.2630391, 4.6150297, 4.7803538, 4.8696414
 0.0000153, 2.0486340, 2.0881101, 2.4135652, 2.6286314, 2.7466901, 2.8575345, 3.0821086, 3.5033411, 3.7968267, 3.8013159, 3.9431705, 4.1109972, 4.2770662, 4.3003951
 0.0000143, 1.8246663, 1.8337120, 2.0673652, 2.4135652, 2.5065910, 2.6664018, 2.7924536, 3.2361703, 3.5904746, 3.5927849, 3.6475465, 3.6491247, 3.6817117, 3.9351625
 0.0000143, 1.6768405, 1.8451839, 1.8949400, 2.0452377, 2.0673652, 2.6513968, 2.7710274, 2.7956562, 2.9128002, 2.9317233, 3.3531469, 3.4350127, 3.4408865, 3.5336799
 0.0000132, 1.5415578, 1.6161064, 1.6394191, 1.8949400, 1.9298699, 2.2623651, 2.2712323, 2.7017022, 3.0898373, 3.1251083, 3.1930231, 3.2046373, 3.2620238, 3.3500744
 0.0000143, 1.4605133, 1.5415578, 1.6277589, 1.9417775, 1.9760815, 2.2903271, 2.2931633, 2.3873835, 2.7764726, 2.9317233, 2.9331388, 3.0301652, 3.1455691, 3.1501901
 0.0000143, 1.5042935, 1.5591352, 1.9417775, 2.2944717, 2.4004796, 2.4961966, 2.5579681, 2.6560483, 2.6570465, 2.7852664, 3.2046373, 3.2397070, 3.2418352, 3.2491538
 0.0000121, 1.4671395, 1.8964702, 2.1589818, 2.2944717, 2.4658872, 2.5017203, 2.5851698, 2.8522099, 2.8583035, 3.2605522, 3.4227317, 3.4674615, 3.5466887, 3.5545170
 0.0000132, 1.4384723, 1.8576057, 2.0338132, 2.1589818, 2.2045401, 2.4481213, 2.7494183, 2.7829126, 3.1265635, 3.1499204, 3.3127780, 3.4719593, 3.5538978, 3.5792607
 0.0000132, 1.4769552, 1.7167406, 1.8576057, 1.9893961, 2.1125105, 2.3791379, 2.5034566, 2.9561292, 3.0062934, 3.3683806, 3.4067723, 3.4824126, 3.6662896, 3.7908181
 0.0000143, 1.6432588, 1.7167406, 1.9941910, 2.0331012, 2.2498881, 2.9753327, 2.9945778, 3.0819315, 3.2693253, 3.2874614, 3.3127780, 3.5335956, 3.5938135, 3.8993319
 0.0000132, 1.7578678, 2.1268061, 2.2498881, 2.2949512, 2.4686017, 2.5161276, 2.8607523, 3.1654527, 3.2739871, 3.3683806, 3.5938408, 3.6787773, 3.9889593, 4.1484084
 0.0000108, 1.7578678, 2.0854478, 2.2457962, 2.5251138, 2.9758868, 3.4105119, 3.5569358, 3.5938135, 3.7718700, 3.7861723, 4.1929929, 4.2855443, 4.3131308, 4.3797710
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000132, 1.9104707, 2.1736833, 2.2841413, 2.5685217, 3.3095013, 3.4147172, 3.6694961, 3.6964164, 4.0897675, 4.1135995, 4.3620868, 4.4948529, 5.0892342, 5.1718853
 0.0000132, 1.9104707, 1.9625752, 1.9752472, 2.2466209, 2.3693467, 2.8000718, 2.8667935, 3.0421035, 3.2826501, 3.7093524, 3.9059188, 3.9899608, 3.9975997, 4.2701991
 0.0000108, 1.8539966, 1.9625752, 1.9821709, 2.0109696, 2.3853084, 2.5786050, 2.7522543, 2.8185991, 3.0249125, 3.0653063, 3.2611815, 3.5841178, 3.6694961, 3.7240161
 0.0000132, 1.3767711, 1.7212496, 2.0109696, 2.0443326, 2.0478537, 2.3750583, 2.5353693, 2.6201531, 2.9036006, 3.0317984, 3.1514600, 3.2733325, 3.4430953, 3.4848386
 0.0000143, 1.3767711, 1.5331999, 1.8727506, 1.9261348, 2.0540218, 2.3569050, 2.3934495, 2.7894795, 2.9729785, 3.0249125, 3.0541446, 3.2115401, 3.3572451, 3.9064296
 0.0000132, 1.5331999, 1.7176436, 1.9980244, 2.1808474, 2.4963383, 2.6201531, 2.8435364, 2.8700513, 2.9826672, 3.5681784, 3.6129895, 3.6881028, 3.7968141, 3.8821135
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
 0.0000162, 1.4772604, 1.6529050, 2.2204506, 2.6218683, 3.0673435, 3.3576911, 3.5462922, 3.9015251, 4.0146487, 4.1855345, 4.2025933, 4.7957996, 4.8361333, 5.0943591
 0.0000132, 1.6223737, 1.6529050, 2.1163411, 2.1372396, 2.7660622, 3.0336455, 3.3192005, 3.4369156, 3.5051101, 3.5227101, 3.7265809, 3.7816943, 3.9838177, 4.0779779
 0.0000143, 1.8045234, 1.8348290, 1.9779535, 2.1163411, 2.2188509, 2.4324888, 2.6011906, 3.3263788, 3.5102702, 3.5462922, 3.5923530, 3.6985814, 3.7612886, 3.8357644
 0.0000132, 1.6677241, 1.8045234, 1.8474310, 1.9537388, 2.1315012, 2.4708108, 2.6520939, 3.0035974, 3.0750281, 3.3018330, 3.3074617, 3.4746938, 3.7816943, 3.9632193
 0.0000153, 1.5639046, 1.6255157, 2.0758125, 2.1315012, 2.4821156, 2.5373605, 2.6412874, 2.7361472, 2.9700508, 3.5102702, 3.6050666, 3.7388900, 3.8157439, 3.9019228
 0.0000121, 1.9252267, 1.9831042, 2.0951837, 2.5373605, 2.5671774, 2.6708230, 3.0287948, 3.0325399, 3.7167449, 3.7851947, 3.7965101, 4.0017365, 4.1322758, 4.1774155
 0.0000121, 2.1042093, 2.2735650, 2.2977163, 2.5671774, 2.8918159, 2.9939099, 3.6414694, 3.9589141, 3.9704401, 4.0825847, 4.1837659, 4.2092625, 4.2175346, 4.4298869
 0.0000132, 2.1267340, 2.2735650, 2.7052172, 2.7067689, 3.1109967, 3.2509835, 3.2772091, 3.5074198, 3.7318621, 3.8684501, 4.1093304, 4.1838381, 4.3053226, 4.3636447
 0.0000121, 2.0066646, 2.1267340, 2.4899606, 3.0323256, 3.0543412, 3.1102237, 3.1316605, 3.8563066, 4.1493139, 4.1579080, 4.1691000, 4.2092625, 4.2142948, 4.3659466
